GAME DATE,H_TEAM,H_FINAL,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_FINAL,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-,POINT_TOTAL
03/20/2023,NYK,0,48.0,134.0,48.0,85.0,56.5,14.0,28.0,50.0,24.0,28.0,85.7,7.0,27.0,34.0,26.0,17.0,7.0,3.0,22.0,-6.0,MIN,1,48.0,140.0,51.0,83.0,61.4,14.0,24.0,58.3,24.0,32.0,75.0,7.0,27.0,34.0,34.0,15.0,9.0,4.0,24.0,6.0,274.0
03/20/2023,HOU,0,48.0,108.0,39.0,93.0,41.9,10.0,36.0,27.8,20.0,24.0,83.3,13.0,28.0,41.0,14.0,18.0,14.0,2.0,14.0,-13.0,GSW,1,48.0,121.0,44.0,88.0,50.0,17.0,48.0,35.4,16.0,19.0,84.2,16.0,32.0,48.0,31.0,20.0,12.0,6.0,14.0,13.0,229.0
03/20/2023,PHI,0,58.0,105.0,38.0,90.0,42.2,10.0,36.0,27.8,19.0,22.0,86.4,9.0,45.0,54.0,28.0,21.0,8.0,8.0,25.0,-4.0,CHI,1,58.0,109.0,39.0,94.0,41.5,7.0,33.0,21.2,24.0,29.0,82.8,4.0,38.0,42.0,20.0,11.0,12.0,7.0,18.0,4.0,214.0
03/20/2023,MEM,1,48.0,112.0,41.0,89.0,46.1,10.0,35.0,28.6,20.0,26.0,76.9,17.0,33.0,50.0,21.0,11.0,5.0,3.0,18.0,4.0,DAL,0,48.0,108.0,39.0,84.0,46.4,11.0,36.0,30.6,19.0,20.0,95.0,8.0,29.0,37.0,22.0,12.0,5.0,4.0,19.0,-4.0,220.0
03/19/2023,LAL,1,48.0,111.0,36.0,78.0,46.2,13.0,32.0,40.6,26.0,32.0,81.3,9.0,43.0,52.0,25.0,15.0,2.0,9.0,19.0,6.0,ORL,0,48.0,105.0,41.0,102.0,40.2,10.0,38.0,26.3,13.0,17.0,76.5,13.0,31.0,44.0,24.0,8.0,8.0,3.0,28.0,-6.0,216.0
03/19/2023,MIL,1,48.0,118.0,43.0,82.0,52.4,16.0,45.0,35.6,16.0,21.0,76.2,7.0,38.0,45.0,35.0,12.0,3.0,8.0,13.0,7.0,TOR,0,48.0,111.0,44.0,99.0,44.4,14.0,34.0,41.2,9.0,12.0,75.0,9.0,32.0,41.0,25.0,7.0,6.0,4.0,15.0,-7.0,229.0
03/19/2023,POR,0,48.0,102.0,37.0,82.0,45.1,6.0,29.0,20.7,22.0,24.0,91.7,11.0,29.0,40.0,24.0,15.0,7.0,9.0,14.0,-15.0,LAC,1,48.0,117.0,43.0,94.0,45.7,12.0,28.0,42.9,19.0,23.0,82.6,18.0,31.0,49.0,26.0,10.0,11.0,3.0,18.0,15.0,219.0
03/19/2023,DET,0,48.0,100.0,38.0,82.0,46.3,10.0,32.0,31.3,14.0,17.0,82.4,9.0,30.0,39.0,26.0,13.0,4.0,2.0,20.0,-12.0,MIA,1,48.0,112.0,38.0,79.0,48.1,13.0,39.0,33.3,23.0,25.0,92.0,8.0,34.0,42.0,33.0,10.0,4.0,4.0,17.0,12.0,212.0
03/19/2023,SAS,1,48.0,126.0,51.0,94.0,54.3,14.0,28.0,50.0,10.0,16.0,62.5,10.0,31.0,41.0,26.0,12.0,9.0,5.0,18.0,8.0,ATL,0,48.0,118.0,48.0,101.0,47.5,5.0,22.0,22.7,17.0,20.0,85.0,20.0,31.0,51.0,21.0,12.0,4.0,4.0,13.0,-8.0,244.0
03/19/2023,HOU,0,48.0,107.0,31.0,76.0,40.8,9.0,33.0,27.3,36.0,38.0,94.7,8.0,28.0,36.0,15.0,13.0,4.0,2.0,22.0,-10.0,NOP,1,48.0,117.0,42.0,85.0,49.4,13.0,31.0,41.9,20.0,24.0,83.3,10.0,29.0,39.0,28.0,10.0,7.0,4.0,23.0,10.0,224.0
03/19/2023,OKC,1,48.0,124.0,42.0,84.0,50.0,11.0,28.0,39.3,29.0,36.0,80.6,6.0,38.0,44.0,20.0,16.0,8.0,3.0,20.0,4.0,PHX,0,48.0,120.0,44.0,92.0,47.8,15.0,36.0,41.7,17.0,24.0,70.8,9.0,31.0,40.0,31.0,14.0,7.0,9.0,31.0,-4.0,244.0
03/19/2023,BKN,0,48.0,102.0,38.0,82.0,46.3,12.0,35.0,34.3,14.0,16.0,87.5,9.0,24.0,33.0,26.0,12.0,10.0,3.0,16.0,-6.0,DEN,1,48.0,108.0,42.0,80.0,52.5,12.0,23.0,52.2,12.0,13.0,92.3,6.0,34.0,40.0,31.0,17.0,5.0,3.0,17.0,6.0,210.0
03/18/2023,WAS,0,48.0,118.0,41.0,91.0,45.1,13.0,36.0,36.1,23.0,27.0,85.2,12.0,34.0,46.0,27.0,10.0,6.0,5.0,18.0,-14.0,SAC,1,48.0,132.0,48.0,86.0,55.8,22.0,37.0,59.5,14.0,23.0,60.9,7.0,37.0,44.0,34.0,8.0,7.0,7.0,22.0,14.0,250.0
03/18/2023,NYK,1,48.0,116.0,41.0,83.0,49.4,9.0,32.0,28.1,25.0,28.0,89.3,15.0,28.0,43.0,23.0,12.0,9.0,4.0,16.0,6.0,DEN,0,48.0,110.0,43.0,84.0,51.2,12.0,33.0,36.4,12.0,15.0,80.0,6.0,27.0,33.0,30.0,13.0,3.0,2.0,21.0,-6.0,226.0
03/18/2023,MEM,1,48.0,133.0,52.0,95.0,54.7,18.0,38.0,47.4,11.0,17.0,64.7,11.0,28.0,39.0,35.0,7.0,5.0,5.0,24.0,14.0,GSW,0,48.0,119.0,39.0,91.0,42.9,13.0,35.0,37.1,28.0,34.0,82.4,15.0,27.0,42.0,27.0,13.0,3.0,8.0,21.0,-14.0,252.0
03/18/2023,LAC,0,48.0,108.0,42.0,90.0,46.7,6.0,22.0,27.3,18.0,24.0,75.0,13.0,30.0,43.0,23.0,15.0,9.0,3.0,24.0,-5.0,ORL,1,48.0,113.0,42.0,84.0,50.0,10.0,31.0,32.3,19.0,25.0,76.0,9.0,36.0,45.0,23.0,18.0,14.0,5.0,22.0,5.0,221.0
03/18/2023,CHI,1,48.0,113.0,45.0,80.0,56.3,17.0,34.0,50.0,6.0,6.0,100.0,5.0,27.0,32.0,34.0,14.0,8.0,5.0,18.0,14.0,MIA,0,48.0,99.0,35.0,82.0,42.7,10.0,37.0,27.0,19.0,24.0,79.2,14.0,25.0,39.0,23.0,14.0,4.0,2.0,10.0,-14.0,212.0
03/18/2023,UTA,1,48.0,118.0,42.0,97.0,43.3,17.0,41.0,41.5,17.0,22.0,77.3,17.0,39.0,56.0,29.0,7.0,3.0,5.0,14.0,1.0,BOS,0,48.0,117.0,42.0,88.0,47.7,22.0,51.0,43.1,11.0,16.0,68.8,5.0,35.0,40.0,30.0,8.0,2.0,2.0,17.0,-1.0,235.0
03/18/2023,TOR,1,48.0,122.0,48.0,90.0,53.3,9.0,27.0,33.3,17.0,21.0,81.0,9.0,36.0,45.0,23.0,15.0,11.0,3.0,25.0,15.0,MIN,0,48.0,107.0,39.0,85.0,45.9,5.0,23.0,21.7,24.0,28.0,85.7,9.0,33.0,42.0,27.0,15.0,5.0,2.0,23.0,-15.0,229.0
03/18/2023,IND,0,48.0,121.0,45.0,87.0,51.7,12.0,31.0,38.7,19.0,20.0,95.0,12.0,29.0,41.0,28.0,17.0,5.0,5.0,17.0,-20.0,PHI,1,48.0,141.0,54.0,88.0,61.4,15.0,35.0,42.9,18.0,22.0,81.8,6.0,24.0,30.0,31.0,8.0,11.0,6.0,17.0,20.0,262.0
03/17/2023,CLE,1,48.0,117.0,48.0,87.0,55.2,4.0,19.0,21.1,17.0,22.0,77.3,9.0,32.0,41.0,31.0,11.0,9.0,7.0,19.0,23.0,WAS,0,48.0,94.0,35.0,76.0,46.1,8.0,23.0,34.8,16.0,20.0,80.0,6.0,32.0,38.0,22.0,17.0,5.0,6.0,19.0,-23.0,211.0
03/17/2023,SAS,0,53.0,120.0,39.0,98.0,39.8,20.0,52.0,38.5,22.0,29.0,75.9,16.0,38.0,54.0,31.0,20.0,11.0,4.0,19.0,-6.0,MEM,1,53.0,126.0,49.0,101.0,48.5,14.0,38.0,36.8,14.0,21.0,66.7,15.0,37.0,52.0,27.0,17.0,13.0,9.0,24.0,6.0,246.0
03/17/2023,CHA,0,48.0,82.0,29.0,86.0,33.7,5.0,35.0,14.3,19.0,26.0,73.1,7.0,28.0,35.0,20.0,14.0,10.0,6.0,16.0,-39.0,PHI,1,48.0,121.0,46.0,92.0,50.0,10.0,32.0,31.3,19.0,25.0,76.0,14.0,48.0,62.0,24.0,15.0,9.0,9.0,19.0,39.0,203.0
03/17/2023,HOU,1,48.0,114.0,43.0,88.0,48.9,11.0,32.0,34.4,17.0,24.0,70.8,15.0,37.0,52.0,20.0,13.0,9.0,3.0,19.0,2.0,NOP,0,48.0,112.0,39.0,82.0,47.6,12.0,28.0,42.9,22.0,25.0,88.0,8.0,27.0,35.0,22.0,9.0,8.0,5.0,17.0,-2.0,226.0
03/17/2023,ATL,1,48.0,127.0,47.0,100.0,47.0,16.0,41.0,39.0,17.0,25.0,68.0,13.0,32.0,45.0,27.0,11.0,7.0,8.0,15.0,8.0,GSW,0,48.0,119.0,47.0,98.0,48.0,11.0,40.0,27.5,14.0,20.0,70.0,16.0,38.0,54.0,28.0,17.0,6.0,9.0,20.0,-8.0,246.0
03/17/2023,LAL,0,48.0,110.0,43.0,84.0,51.2,5.0,20.0,25.0,19.0,31.0,61.3,13.0,29.0,42.0,23.0,12.0,8.0,3.0,18.0,-1.0,DAL,1,48.0,111.0,40.0,79.0,50.6,16.0,34.0,47.1,15.0,19.0,78.9,7.0,28.0,35.0,27.0,15.0,8.0,4.0,26.0,1.0,221.0
03/17/2023,CHI,1,58.0,139.0,51.0,94.0,54.3,11.0,24.0,45.8,26.0,30.0,86.7,6.0,41.0,47.0,23.0,12.0,9.0,6.0,21.0,8.0,MIN,0,58.0,131.0,46.0,100.0,46.0,18.0,42.0,42.9,21.0,31.0,67.7,14.0,36.0,50.0,33.0,16.0,6.0,8.0,24.0,-8.0,270.0
03/17/2023,POR,0,48.0,112.0,38.0,79.0,48.1,14.0,38.0,36.8,22.0,31.0,71.0,8.0,29.0,37.0,20.0,19.0,12.0,4.0,26.0,-14.0,BOS,1,48.0,126.0,41.0,87.0,47.1,15.0,42.0,35.7,29.0,35.0,82.9,18.0,34.0,52.0,29.0,18.0,12.0,2.0,19.0,14.0,238.0
03/16/2023,TOR,1,48.0,128.0,47.0,97.0,48.5,14.0,32.0,43.8,20.0,28.0,71.4,19.0,40.0,59.0,29.0,10.0,10.0,6.0,20.0,17.0,OKC,0,48.0,111.0,40.0,94.0,42.6,13.0,31.0,41.9,18.0,20.0,90.0,11.0,28.0,39.0,18.0,13.0,5.0,4.0,17.0,-17.0,239.0
03/16/2023,PHX,1,48.0,116.0,43.0,90.0,47.8,13.0,35.0,37.1,17.0,17.0,100.0,7.0,28.0,35.0,26.0,14.0,7.0,5.0,22.0,3.0,ORL,0,48.0,113.0,43.0,86.0,50.0,8.0,28.0,28.6,19.0,23.0,82.6,11.0,36.0,47.0,25.0,19.0,7.0,3.0,20.0,-3.0,229.0
03/16/2023,BKN,0,48.0,96.0,33.0,80.0,41.3,14.0,39.0,35.9,16.0,23.0,69.6,3.0,38.0,41.0,20.0,7.0,8.0,4.0,22.0,-5.0,SAC,1,48.0,101.0,32.0,82.0,39.0,13.0,41.0,31.7,24.0,32.0,75.0,13.0,44.0,57.0,22.0,12.0,2.0,5.0,17.0,5.0,197.0
03/16/2023,MIL,0,48.0,123.0,47.0,89.0,52.8,11.0,32.0,34.4,18.0,26.0,69.2,9.0,35.0,44.0,26.0,12.0,5.0,4.0,16.0,-16.0,IND,1,48.0,139.0,54.0,97.0,55.7,22.0,46.0,47.8,9.0,15.0,60.0,8.0,34.0,42.0,36.0,10.0,5.0,3.0,20.0,16.0,262.0
03/16/2023,DET,0,48.0,100.0,39.0,85.0,45.9,12.0,27.0,44.4,10.0,18.0,55.6,13.0,24.0,37.0,24.0,17.0,8.0,3.0,20.0,-19.0,DEN,1,48.0,119.0,47.0,89.0,52.8,8.0,24.0,33.3,17.0,25.0,68.0,13.0,34.0,47.0,29.0,10.0,9.0,7.0,15.0,19.0,219.0
03/15/2023,LAC,1,48.0,134.0,46.0,96.0,47.9,16.0,34.0,47.1,26.0,32.0,81.3,16.0,28.0,44.0,30.0,8.0,11.0,1.0,18.0,8.0,GSW,0,48.0,126.0,49.0,88.0,55.7,17.0,36.0,47.2,11.0,15.0,73.3,7.0,29.0,36.0,28.0,16.0,5.0,1.0,25.0,-8.0,260.0
03/15/2023,MIN,0,48.0,102.0,37.0,84.0,44.0,12.0,36.0,33.3,16.0,22.0,72.7,8.0,38.0,46.0,27.0,13.0,3.0,2.0,23.0,-2.0,BOS,1,48.0,104.0,34.0,84.0,40.5,12.0,40.0,30.0,24.0,30.0,80.0,8.0,36.0,44.0,20.0,11.0,7.0,5.0,22.0,2.0,206.0
03/15/2023,MIA,1,48.0,138.0,49.0,82.0,59.8,13.0,29.0,44.8,27.0,33.0,81.8,8.0,33.0,41.0,33.0,13.0,8.0,5.0,16.0,19.0,MEM,0,48.0,119.0,46.0,91.0,50.5,18.0,46.0,39.1,9.0,14.0,64.3,12.0,27.0,39.0,29.0,16.0,6.0,1.0,20.0,-19.0,257.0
03/15/2023,CHI,0,48.0,114.0,38.0,97.0,39.2,16.0,42.0,38.1,22.0,25.0,88.0,13.0,35.0,48.0,28.0,15.0,13.0,4.0,24.0,-3.0,SAC,1,48.0,117.0,38.0,78.0,48.7,18.0,42.0,42.9,23.0,29.0,79.3,5.0,40.0,45.0,26.0,20.0,6.0,3.0,19.0,3.0,231.0
03/15/2023,HOU,1,48.0,114.0,47.0,89.0,52.8,8.0,29.0,27.6,12.0,19.0,63.2,16.0,35.0,51.0,22.0,18.0,5.0,3.0,29.0,4.0,LAL,0,48.0,110.0,34.0,90.0,37.8,11.0,44.0,25.0,31.0,37.0,83.8,11.0,25.0,36.0,21.0,10.0,7.0,3.0,17.0,-4.0,224.0
03/15/2023,SAS,0,53.0,128.0,49.0,107.0,45.8,15.0,34.0,44.1,15.0,26.0,57.7,16.0,31.0,47.0,26.0,10.0,7.0,4.0,30.0,-9.0,DAL,1,53.0,137.0,44.0,86.0,51.2,17.0,33.0,51.5,32.0,37.0,86.5,10.0,42.0,52.0,23.0,19.0,4.0,4.0,25.0,9.0,265.0
03/15/2023,CLE,0,48.0,109.0,40.0,85.0,47.1,14.0,41.0,34.1,15.0,22.0,68.2,12.0,21.0,33.0,20.0,12.0,6.0,2.0,18.0,-9.0,PHI,1,48.0,118.0,39.0,75.0,52.0,17.0,36.0,47.2,23.0,27.0,85.2,13.0,33.0,46.0,24.0,20.0,8.0,6.0,21.0,9.0,227.0
03/14/2023,WAS,1,48.0,117.0,44.0,85.0,51.8,7.0,32.0,21.9,22.0,22.0,100.0,10.0,38.0,48.0,24.0,15.0,9.0,9.0,12.0,20.0,DET,0,48.0,97.0,38.0,99.0,38.4,10.0,34.0,29.4,11.0,12.0,91.7,19.0,25.0,44.0,18.0,11.0,8.0,3.0,19.0,-20.0,214.0
03/14/2023,SAS,1,48.0,132.0,48.0,85.0,56.5,22.0,41.0,53.7,14.0,18.0,77.8,7.0,40.0,47.0,39.0,15.0,6.0,7.0,17.0,18.0,ORL,0,48.0,114.0,44.0,97.0,45.4,10.0,29.0,34.5,16.0,21.0,76.2,13.0,29.0,42.0,24.0,9.0,7.0,2.0,16.0,-18.0,246.0
03/14/2023,PHX,0,48.0,104.0,41.0,95.0,43.2,8.0,23.0,34.8,14.0,16.0,87.5,8.0,33.0,41.0,23.0,11.0,7.0,3.0,26.0,-12.0,MIL,1,48.0,116.0,40.0,85.0,47.1,12.0,39.0,30.8,24.0,37.0,64.9,13.0,33.0,46.0,24.0,13.0,8.0,6.0,15.0,12.0,220.0
03/14/2023,NOP,0,48.0,108.0,42.0,98.0,42.9,11.0,43.0,25.6,13.0,20.0,65.0,15.0,26.0,41.0,23.0,12.0,9.0,3.0,24.0,-15.0,LAL,1,48.0,123.0,40.0,82.0,48.8,18.0,39.0,46.2,25.0,28.0,89.3,15.0,37.0,52.0,24.0,18.0,8.0,2.0,16.0,15.0,231.0
03/14/2023,OKC,1,48.0,121.0,45.0,99.0,45.5,11.0,33.0,33.3,20.0,23.0,87.0,14.0,37.0,51.0,22.0,11.0,9.0,0.0,25.0,14.0,BKN,0,48.0,107.0,35.0,82.0,42.7,12.0,41.0,29.3,25.0,34.0,73.5,11.0,35.0,46.0,25.0,17.0,3.0,5.0,20.0,-14.0,228.0
03/14/2023,TOR,1,48.0,125.0,49.0,93.0,52.7,12.0,30.0,40.0,15.0,17.0,88.2,14.0,30.0,44.0,25.0,11.0,10.0,2.0,18.0,15.0,DEN,0,48.0,110.0,42.0,76.0,55.3,6.0,25.0,24.0,20.0,25.0,80.0,4.0,28.0,32.0,29.0,14.0,9.0,4.0,17.0,-15.0,235.0
03/14/2023,CHA,0,48.0,104.0,43.0,76.0,56.6,6.0,23.0,26.1,12.0,15.0,80.0,6.0,34.0,40.0,28.0,22.0,3.0,8.0,18.0,-16.0,CLE,1,48.0,120.0,45.0,88.0,51.1,14.0,30.0,46.7,16.0,19.0,84.2,8.0,22.0,30.0,29.0,9.0,8.0,6.0,19.0,16.0,224.0
03/14/2023,POR,0,48.0,107.0,38.0,99.0,38.4,17.0,45.0,37.8,14.0,18.0,77.8,11.0,27.0,38.0,22.0,12.0,8.0,3.0,19.0,-16.0,NYK,1,48.0,123.0,42.0,81.0,51.9,15.0,35.0,42.9,24.0,34.0,70.6,9.0,43.0,52.0,23.0,13.0,8.0,8.0,13.0,16.0,230.0
03/13/2023,GSW,1,48.0,123.0,45.0,83.0,54.2,19.0,39.0,48.7,14.0,24.0,58.3,9.0,32.0,41.0,28.0,16.0,8.0,6.0,21.0,11.0,PHX,0,48.0,112.0,46.0,95.0,48.4,4.0,21.0,19.0,16.0,22.0,72.7,17.0,30.0,47.0,25.0,14.0,8.0,4.0,23.0,-11.0,235.0
03/13/2023,HOU,1,48.0,111.0,40.0,90.0,44.4,11.0,35.0,31.4,20.0,27.0,74.1,15.0,33.0,48.0,27.0,11.0,9.0,2.0,21.0,2.0,BOS,0,48.0,109.0,39.0,87.0,44.8,12.0,42.0,28.6,19.0,21.0,90.5,10.0,28.0,38.0,19.0,14.0,7.0,5.0,22.0,-2.0,220.0
03/13/2023,DET,1,48.0,117.0,48.0,100.0,48.0,14.0,36.0,38.9,7.0,10.0,70.0,19.0,33.0,52.0,28.0,15.0,10.0,5.0,21.0,20.0,IND,0,48.0,97.0,36.0,86.0,41.9,10.0,34.0,29.4,15.0,24.0,62.5,13.0,29.0,42.0,23.0,16.0,7.0,5.0,15.0,-20.0,214.0
03/13/2023,MIA,1,48.0,119.0,37.0,79.0,46.8,14.0,34.0,41.2,31.0,36.0,86.1,9.0,28.0,37.0,20.0,13.0,12.0,4.0,13.0,4.0,UTA,0,48.0,115.0,43.0,90.0,47.8,16.0,38.0,42.1,13.0,18.0,72.2,16.0,32.0,48.0,31.0,18.0,7.0,4.0,25.0,-4.0,234.0
03/13/2023,SAC,0,48.0,124.0,46.0,104.0,44.2,21.0,50.0,42.0,11.0,15.0,73.3,15.0,30.0,45.0,31.0,9.0,4.0,2.0,21.0,-9.0,MIL,1,48.0,133.0,50.0,86.0,58.1,15.0,33.0,45.5,18.0,22.0,81.8,5.0,38.0,43.0,29.0,13.0,2.0,4.0,18.0,9.0,257.0
03/13/2023,DAL,0,48.0,88.0,35.0,90.0,38.9,12.0,46.0,26.1,6.0,8.0,75.0,8.0,33.0,41.0,23.0,13.0,3.0,3.0,16.0,-16.0,MEM,1,48.0,104.0,38.0,83.0,45.8,12.0,37.0,32.4,16.0,19.0,84.2,7.0,40.0,47.0,23.0,16.0,9.0,3.0,17.0,16.0,192.0
03/13/2023,ATL,0,48.0,115.0,44.0,97.0,45.4,4.0,22.0,18.2,23.0,28.0,82.1,18.0,33.0,51.0,17.0,16.0,6.0,4.0,19.0,-21.0,MIN,1,48.0,136.0,54.0,92.0,58.7,12.0,28.0,42.9,16.0,23.0,69.6,5.0,32.0,37.0,39.0,13.0,12.0,10.0,22.0,21.0,251.0
03/12/2023,DEN,0,48.0,120.0,45.0,90.0,50.0,12.0,31.0,38.7,18.0,24.0,75.0,15.0,34.0,49.0,27.0,15.0,4.0,8.0,19.0,-2.0,BKN,1,48.0,122.0,42.0,84.0,50.0,17.0,44.0,38.6,21.0,24.0,87.5,4.0,24.0,28.0,32.0,10.0,11.0,2.0,21.0,2.0,242.0
03/12/2023,PHI,1,48.0,112.0,41.0,80.0,51.3,11.0,29.0,37.9,19.0,23.0,82.6,9.0,33.0,42.0,29.0,9.0,6.0,10.0,19.0,19.0,WAS,0,48.0,93.0,34.0,84.0,40.5,6.0,26.0,23.1,19.0,23.0,82.6,6.0,29.0,35.0,19.0,10.0,4.0,5.0,20.0,-19.0,205.0
03/12/2023,NOP,1,48.0,127.0,43.0,86.0,50.0,19.0,40.0,47.5,22.0,29.0,75.9,8.0,35.0,43.0,35.0,15.0,11.0,7.0,19.0,17.0,POR,0,48.0,110.0,43.0,88.0,48.9,10.0,33.0,30.3,14.0,20.0,70.0,10.0,36.0,46.0,26.0,19.0,10.0,2.0,21.0,-17.0,237.0
03/12/2023,SAS,0,48.0,90.0,33.0,88.0,37.5,10.0,36.0,27.8,14.0,19.0,73.7,10.0,40.0,50.0,24.0,19.0,3.0,7.0,18.0,-12.0,OKC,1,48.0,102.0,36.0,95.0,37.9,10.0,39.0,25.6,20.0,23.0,87.0,12.0,43.0,55.0,26.0,9.0,8.0,3.0,19.0,12.0,192.0
03/12/2023,CHA,0,48.0,108.0,41.0,80.0,51.3,10.0,21.0,47.6,16.0,22.0,72.7,7.0,36.0,43.0,25.0,19.0,8.0,5.0,26.0,-6.0,CLE,1,48.0,114.0,41.0,87.0,47.1,7.0,27.0,25.9,25.0,34.0,73.5,11.0,29.0,40.0,18.0,10.0,8.0,3.0,22.0,6.0,222.0
03/12/2023,LAL,0,48.0,108.0,43.0,89.0,48.3,12.0,36.0,33.3,10.0,17.0,58.8,10.0,27.0,37.0,24.0,11.0,6.0,2.0,17.0,-4.0,NYK,1,48.0,112.0,42.0,88.0,47.7,11.0,37.0,29.7,17.0,21.0,81.0,12.0,34.0,46.0,18.0,11.0,8.0,3.0,18.0,4.0,220.0
03/11/2023,LAC,1,48.0,106.0,42.0,87.0,48.3,10.0,30.0,33.3,12.0,16.0,75.0,7.0,32.0,39.0,22.0,10.0,3.0,4.0,20.0,11.0,NYK,0,48.0,95.0,32.0,90.0,35.6,7.0,31.0,22.6,24.0,27.0,88.9,20.0,34.0,54.0,21.0,10.0,5.0,3.0,17.0,-11.0,201.0
03/11/2023,DET,0,48.0,115.0,43.0,94.0,45.7,11.0,34.0,32.4,18.0,27.0,66.7,12.0,30.0,42.0,25.0,12.0,7.0,7.0,24.0,-6.0,IND,1,48.0,121.0,43.0,93.0,46.2,9.0,35.0,25.7,26.0,34.0,76.5,18.0,40.0,58.0,24.0,14.0,7.0,6.0,20.0,6.0,236.0
03/11/2023,NOP,0,48.0,96.0,34.0,81.0,42.0,12.0,34.0,35.3,16.0,19.0,84.2,8.0,35.0,43.0,23.0,22.0,3.0,4.0,25.0,-14.0,OKC,1,48.0,110.0,37.0,80.0,46.3,9.0,28.0,32.1,27.0,32.0,84.4,4.0,34.0,38.0,17.0,12.0,11.0,2.0,17.0,14.0,206.0
03/11/2023,MEM,1,48.0,112.0,41.0,86.0,47.7,10.0,38.0,26.3,20.0,24.0,83.3,11.0,34.0,45.0,25.0,11.0,7.0,5.0,16.0,4.0,DAL,0,48.0,108.0,39.0,85.0,45.9,15.0,43.0,34.9,15.0,23.0,65.2,10.0,33.0,43.0,25.0,11.0,4.0,3.0,17.0,-4.0,220.0
03/11/2023,PHX,0,48.0,119.0,44.0,89.0,49.4,13.0,44.0,29.5,18.0,22.0,81.8,7.0,33.0,40.0,30.0,14.0,11.0,3.0,26.0,-9.0,SAC,1,48.0,128.0,41.0,85.0,48.2,15.0,35.0,42.9,31.0,37.0,83.8,8.0,31.0,39.0,19.0,15.0,10.0,2.0,19.0,9.0,247.0
03/11/2023,HOU,0,48.0,111.0,41.0,85.0,48.2,16.0,34.0,47.1,13.0,17.0,76.5,6.0,27.0,33.0,28.0,16.0,10.0,3.0,19.0,-8.0,CHI,1,48.0,119.0,44.0,86.0,51.2,15.0,32.0,46.9,16.0,22.0,72.7,13.0,31.0,44.0,25.0,14.0,7.0,9.0,17.0,8.0,230.0
03/11/2023,GSW,1,53.0,125.0,46.0,112.0,41.1,23.0,55.0,41.8,10.0,11.0,90.9,18.0,47.0,65.0,33.0,15.0,12.0,4.0,15.0,9.0,MIL,0,53.0,116.0,43.0,100.0,43.0,21.0,51.0,41.2,9.0,11.0,81.8,7.0,41.0,48.0,28.0,17.0,9.0,7.0,14.0,-9.0,241.0
03/11/2023,ORL,1,53.0,126.0,48.0,99.0,48.5,13.0,37.0,35.1,17.0,20.0,85.0,15.0,39.0,54.0,34.0,19.0,10.0,10.0,20.0,12.0,MIA,0,53.0,114.0,42.0,94.0,44.7,11.0,37.0,29.7,19.0,20.0,95.0,5.0,30.0,35.0,19.0,17.0,8.0,2.0,17.0,-12.0,240.0
03/11/2023,ATL,0,48.0,125.0,50.0,100.0,50.0,10.0,34.0,29.4,15.0,16.0,93.8,13.0,35.0,48.0,24.0,10.0,4.0,4.0,17.0,-9.0,BOS,1,48.0,134.0,52.0,95.0,54.7,20.0,42.0,47.6,10.0,12.0,83.3,5.0,35.0,40.0,35.0,9.0,6.0,6.0,21.0,9.0,259.0
03/11/2023,CHA,0,48.0,111.0,40.0,98.0,40.8,17.0,40.0,42.5,14.0,15.0,93.3,11.0,32.0,43.0,24.0,7.0,5.0,14.0,15.0,-8.0,UTA,1,48.0,119.0,46.0,103.0,44.7,9.0,32.0,28.1,18.0,20.0,90.0,20.0,40.0,60.0,22.0,11.0,4.0,4.0,17.0,8.0,230.0
03/10/2023,WAS,0,48.0,107.0,43.0,88.0,48.9,7.0,27.0,25.9,14.0,18.0,77.8,7.0,36.0,43.0,27.0,15.0,8.0,6.0,17.0,-7.0,ATL,1,48.0,114.0,42.0,95.0,44.2,15.0,31.0,48.4,15.0,19.0,78.9,13.0,33.0,46.0,25.0,14.0,9.0,4.0,17.0,7.0,221.0
03/10/2023,MIA,1,48.0,119.0,42.0,82.0,51.2,14.0,29.0,48.3,21.0,23.0,91.3,11.0,35.0,46.0,22.0,16.0,7.0,4.0,20.0,4.0,CLE,0,48.0,115.0,40.0,86.0,46.5,18.0,43.0,41.9,17.0,21.0,81.0,8.0,26.0,34.0,25.0,11.0,5.0,6.0,20.0,-4.0,234.0
03/10/2023,LAL,1,48.0,122.0,45.0,80.0,56.3,13.0,30.0,43.3,19.0,19.0,100.0,5.0,30.0,35.0,28.0,21.0,8.0,8.0,10.0,10.0,TOR,0,48.0,112.0,46.0,92.0,50.0,10.0,28.0,35.7,10.0,13.0,76.9,10.0,27.0,37.0,29.0,13.0,14.0,3.0,16.0,-10.0,234.0
